computerID,class,start_time,channelId,exp_duration
DK1081249,memory,1761816290840,CH2,22638
1761816290847,CH2,POWER,6.63
1761816290858,CH2,POWER,6.63
1761816290870,CH2,POWER,6.63
1761816290879,CH2,POWER,6.63
1761816290888,CH2,POWER,6.63
1761816290898,CH2,POWER,6.63
1761816290909,CH2,POWER,6.63
1761816290919,CH2,POWER,6.63
1761816290929,CH2,POWER,6.63
1761816290938,CH2,POWER,6.63
1761816290948,CH2,POWER,6.63
1761816290960,CH2,POWER,6.63
1761816290969,CH2,POWER,6.63
1761816290979,CH2,POWER,28.08
1761816290984,CH2,POWER,28.08
1761816291012,CH2,POWER,28.08
1761816291023,CH2,POWER,28.08
1761816291033,CH2,POWER,28.08
1761816291042,CH2,POWER,28.08
1761816291052,CH2,POWER,28.08
1761816291062,CH2,POWER,28.08
1761816291071,CH2,POWER,28.08
1761816291079,CH2,POWER,28.08
1761816291088,CH2,POWER,28.08
1761816291098,CH2,POWER,28.08
1761816291109,CH2,POWER,28.08
1761816291119,CH2,POWER,28.08
1761816291129,CH2,POWER,28.08
1761816291138,CH2,POWER,28.08
1761816291147,CH2,POWER,28.08
1761816291158,CH2,POWER,28.08
1761816291166,CH2,POWER,28.08
1761816291176,CH2,POWER,28.08
1761816291184,CH2,POWER,28.08
1761816291192,CH2,POWER,28.08
1761816291200,CH2,POWER,28.08
1761816291208,CH2,POWER,28.08
1761816291216,CH2,POWER,28.08
1761816291224,CH2,POWER,28.08
1761816291233,CH2,POWER,28.08
1761816291242,CH2,POWER,28.08
1761816291251,CH2,POWER,28.08
1761816291262,CH2,POWER,28.08
1761816291274,CH2,POWER,28.08
1761816291283,CH2,POWER,28.08
1761816291294,CH2,POWER,28.08
1761816291304,CH2,POWER,28.08
1761816291314,CH2,POWER,28.08
1761816291324,CH2,POWER,28.08
1761816291333,CH2,POWER,28.08
1761816291342,CH2,POWER,28.08
1761816291350,CH2,POWER,28.08
1761816291359,CH2,POWER,28.08
1761816291368,CH2,POWER,28.08
1761816291377,CH2,POWER,28.08
1761816291385,CH2,POWER,28.08
1761816291415,CH2,POWER,28.08
1761816291425,CH2,POWER,28.08
1761816291434,CH2,POWER,28.08
1761816291446,CH2,POWER,28.08
1761816291456,CH2,POWER,28.08
1761816291468,CH2,POWER,28.08
1761816291478,CH2,POWER,28.08
1761816291488,CH2,POWER,28.08
1761816291497,CH2,POWER,28.08
1761816291505,CH2,POWER,28.08
1761816291515,CH2,POWER,28.08
1761816291525,CH2,POWER,28.08
1761816291535,CH2,POWER,28.08
1761816291545,CH2,POWER,28.08
1761816291554,CH2,POWER,28.08
1761816291564,CH2,POWER,28.08
1761816291574,CH2,POWER,28.08
1761816291586,CH2,POWER,28.08
1761816291596,CH2,POWER,28.08
1761816291605,CH2,POWER,28.08
1761816291616,CH2,POWER,28.08
1761816291625,CH2,POWER,28.08
1761816291634,CH2,POWER,28.08
1761816291644,CH2,POWER,28.08
1761816291653,CH2,POWER,28.08
1761816291663,CH2,POWER,28.08
1761816291673,CH2,POWER,28.08
1761816291682,CH2,POWER,28.08
1761816291694,CH2,POWER,28.08
1761816291706,CH2,POWER,28.08
1761816291716,CH2,POWER,28.08
1761816291726,CH2,POWER,28.08
1761816291735,CH2,POWER,28.08
1761816291745,CH2,POWER,28.08
1761816291755,CH2,POWER,28.08
1761816291785,CH2,POWER,28.47
1761816291796,CH2,POWER,28.47
1761816291806,CH2,POWER,28.47
1761816291815,CH2,POWER,28.47
1761816291825,CH2,POWER,28.47
1761816291833,CH2,POWER,28.47
1761816291845,CH2,POWER,28.47
1761816291854,CH2,POWER,28.47
1761816291865,CH2,POWER,28.47
1761816291873,CH2,POWER,28.47
1761816291883,CH2,POWER,28.47
1761816291893,CH2,POWER,28.47
1761816291901,CH2,POWER,28.47
1761816291912,CH2,POWER,28.47
1761816291923,CH2,POWER,28.47
1761816291933,CH2,POWER,28.47
1761816291944,CH2,POWER,28.47
1761816291955,CH2,POWER,28.47
1761816291967,CH2,POWER,28.47
1761816291976,CH2,POWER,28.47
1761816291985,CH2,POWER,28.47
1761816291993,CH2,POWER,28.47
1761816292001,CH2,POWER,28.47
1761816292009,CH2,POWER,28.47
1761816292020,CH2,POWER,28.47
1761816292029,CH2,POWER,28.47
1761816292037,CH2,POWER,28.47
1761816292047,CH2,POWER,28.47
1761816292055,CH2,POWER,28.47
1761816292065,CH2,POWER,28.47
1761816292077,CH2,POWER,28.47
1761816292085,CH2,POWER,28.47
1761816292095,CH2,POWER,28.47
1761816292105,CH2,POWER,28.47
1761816292116,CH2,POWER,28.47
1761816292127,CH2,POWER,28.47
1761816292135,CH2,POWER,28.47
1761816292145,CH2,POWER,28.47
1761816292175,CH2,POWER,28.47
1761816292184,CH2,POWER,28.47
1761816292195,CH2,POWER,28.47
1761816292203,CH2,POWER,28.47
1761816292211,CH2,POWER,28.47
1761816292219,CH2,POWER,28.47
1761816292230,CH2,POWER,28.47
1761816292239,CH2,POWER,28.47
1761816292248,CH2,POWER,28.47
1761816292258,CH2,POWER,28.47
1761816292269,CH2,POWER,28.47
1761816292278,CH2,POWER,28.47
1761816292287,CH2,POWER,28.47
1761816292296,CH2,POWER,28.47
1761816292304,CH2,POWER,28.47
1761816292312,CH2,POWER,28.47
1761816292324,CH2,POWER,28.47
1761816292333,CH2,POWER,28.47
1761816292343,CH2,POWER,28.47
1761816292351,CH2,POWER,28.47
1761816292359,CH2,POWER,28.47
1761816292367,CH2,POWER,28.47
1761816292379,CH2,POWER,28.47
1761816292387,CH2,POWER,28.47
1761816292395,CH2,POWER,28.47
1761816292404,CH2,POWER,28.47
1761816292413,CH2,POWER,28.47
1761816292423,CH2,POWER,28.47
1761816292432,CH2,POWER,28.47
1761816292440,CH2,POWER,28.47
1761816292450,CH2,POWER,28.47
1761816292460,CH2,POWER,28.47
1761816292469,CH2,POWER,28.47
1761816292479,CH2,POWER,28.47
1761816292488,CH2,POWER,28.47
1761816292498,CH2,POWER,28.47
1761816292506,CH2,POWER,28.47
1761816292517,CH2,POWER,28.47
1761816292529,CH2,POWER,28.47
1761816292537,CH2,POWER,28.47
1761816292564,CH2,POWER,28.47
1761816292575,CH2,POWER,28.47
1761816292584,CH2,POWER,28.47
1761816292594,CH2,POWER,28.47
1761816292603,CH2,POWER,28.47
1761816292611,CH2,POWER,28.47
1761816292619,CH2,POWER,28.47
1761816292629,CH2,POWER,28.47
1761816292637,CH2,POWER,28.47
1761816292645,CH2,POWER,28.47
1761816292656,CH2,POWER,28.47
1761816292666,CH2,POWER,28.47
1761816292674,CH2,POWER,28.47
1761816292684,CH2,POWER,28.47
1761816292696,CH2,POWER,28.47
1761816292705,CH2,POWER,28.47
1761816292714,CH2,POWER,28.47
1761816292725,CH2,POWER,28.47
1761816292734,CH2,POWER,28.47
1761816292744,CH2,POWER,28.47
1761816292753,CH2,POWER,28.47
1761816292762,CH2,POWER,28.47
1761816292774,CH2,POWER,28.47
1761816292782,CH2,POWER,28.47
1761816292791,CH2,POWER,28.47
1761816292801,CH2,POWER,28.47
1761816292812,CH2,POWER,28.47
1761816292823,CH2,POWER,28.47
1761816292832,CH2,POWER,28.47
1761816292842,CH2,POWER,28.47
1761816292850,CH2,POWER,28.47
1761816292858,CH2,POWER,28.47
1761816292868,CH2,POWER,28.47
1761816292876,CH2,POWER,28.47
1761816292884,CH2,POWER,28.47
1761816292892,CH2,POWER,28.47
1761816292900,CH2,POWER,28.47
1761816292908,CH2,POWER,28.47
1761816292916,CH2,POWER,28.47
1761816292924,CH2,POWER,28.47
1761816292954,CH2,POWER,28.47
1761816292962,CH2,POWER,28.47
1761816292971,CH2,POWER,28.47
1761816292979,CH2,POWER,28.47
1761816292987,CH2,POWER,28.47
1761816292995,CH2,POWER,28.47
1761816293006,CH2,POWER,28.47
1761816293016,CH2,POWER,28.47
1761816293026,CH2,POWER,28.47
1761816293037,CH2,POWER,28.47
1761816293045,CH2,POWER,28.47
1761816293054,CH2,POWER,28.47
1761816293066,CH2,POWER,28.47
1761816293077,CH2,POWER,28.47
1761816293085,CH2,POWER,28.47
1761816293095,CH2,POWER,28.47
1761816293103,CH2,POWER,28.47
1761816293114,CH2,POWER,28.47
1761816293122,CH2,POWER,28.47
1761816293132,CH2,POWER,28.47
1761816293142,CH2,POWER,28.47
1761816293150,CH2,POWER,28.47
1761816293159,CH2,POWER,28.47
1761816293169,CH2,POWER,28.47
1761816293181,CH2,POWER,28.47
1761816293191,CH2,POWER,28.47
1761816293201,CH2,POWER,28.47
1761816293211,CH2,POWER,28.47
1761816293221,CH2,POWER,28.47
1761816293231,CH2,POWER,28.47
1761816293239,CH2,POWER,28.47
1761816293248,CH2,POWER,28.47
1761816293258,CH2,POWER,28.47
1761816293268,CH2,POWER,28.47
1761816293278,CH2,POWER,28.47
1761816293288,CH2,POWER,28.47
1761816293298,CH2,POWER,28.47
1761816293310,CH2,POWER,28.47
1761816293316,CH2,POWER,28.47
1761816293322,CH2,POWER,28.47
1761816293352,CH2,POWER,28.47
1761816293360,CH2,POWER,28.47
1761816293369,CH2,POWER,28.47
1761816293379,CH2,POWER,28.47
1761816293389,CH2,POWER,28.47
1761816293399,CH2,POWER,28.47
1761816293407,CH2,POWER,28.47
1761816293416,CH2,POWER,28.47
1761816293427,CH2,POWER,28.47
1761816293435,CH2,POWER,28.47
1761816293444,CH2,POWER,28.47
1761816293454,CH2,POWER,28.47
1761816293464,CH2,POWER,28.47
1761816293473,CH2,POWER,28.47
1761816293481,CH2,POWER,28.47
1761816293489,CH2,POWER,28.47
1761816293500,CH2,POWER,28.47
1761816293510,CH2,POWER,28.47
1761816293520,CH2,POWER,28.47
1761816293529,CH2,POWER,28.47
1761816293538,CH2,POWER,28.47
1761816293549,CH2,POWER,28.47
1761816293559,CH2,POWER,28.47
1761816293570,CH2,POWER,28.47
1761816293579,CH2,POWER,28.47
1761816293589,CH2,POWER,28.47
1761816293600,CH2,POWER,28.47
1761816293609,CH2,POWER,28.47
1761816293617,CH2,POWER,28.47
1761816293627,CH2,POWER,28.47
1761816293635,CH2,POWER,28.47
1761816293643,CH2,POWER,28.47
1761816293651,CH2,POWER,28.47
1761816293661,CH2,POWER,28.47
1761816293671,CH2,POWER,28.47
1761816293680,CH2,POWER,28.47
1761816293689,CH2,POWER,28.47
1761816293700,CH2,POWER,28.47
