cpu ; 409.705139160156250000, 378.200622558593750000,  ,  ,  20258 
cpu ; 413.951904296875000000, 383.010498046875000000,  ,  ,  20330.3 
cpu ; 409.971069335937500000, 378.570739746093750000,  ,  ,  20411.7 
cpu ; 413.826354980468750000, 382.640136718750000000,  ,  ,  20507.7 
cpu ; 414.471191406250000000, 383.083618164062500000,  ,  ,  20274.6 
cpu ; 409.442687988281250000, 378.965393066406250000,  ,  ,  20272.9 
cpu ; 407.517333984375000000, 376.847106933593750000,  ,  ,  20287.6 
cpu ; 417.435729980468750000, 384.805236816406250000,  ,  ,  20673.6 
cpu ; 413.145568847656250000, 380.905090332031250000,  ,  ,  20330.9 
cpu ; 408.961486816406250000, 377.678588867187500000,  ,  ,  20300.8 
cpu ; 407.204467773437500000, 375.437988281250000000,  ,  ,  20520.3 
cpu ; 411.364562988281250000, 380.047546386718750000,  ,  ,  20544.3 
cpu ; 404.755798339843750000, 373.679626464843750000,  ,  ,  20332.6 
cpu ; 403.959411621093750000, 373.108764648437500000,  ,  ,  20526.9 
cpu ; 407.225524902343750000, 374.644836425781250000,  ,  ,  20402.4 
cpu ; 412.793212890625000000, 381.491088867187500000,  ,  ,  20438.3 
cpu ; 405.919067382812500000, 374.034301757812500000,  ,  ,  20356.9 
cpu ; 405.478454589843750000, 373.939208984375000000,  ,  ,  20300.8 
cpu ; 395.761230468750000000, 365.253845214843750000,  ,  ,  20223.9 
cpu ; 404.482788085937500000, 373.382629394531250000,  ,  ,  20395 
cpu ; 402.166992187500000000, 370.031616210937500000,  ,  ,  20243.5 
cpu ; 408.349182128906250000, 376.884216308593750000,  ,  ,  20378.1 
cpu ; 397.541809082031250000, 366.181152343750000000,  ,  ,  20257 
cpu ; 403.590637207031250000, 371.242065429687500000,  ,  ,  20425.9 
cpu ; 396.396484375000000000, 365.698669433593750000,  ,  ,  20493.1 
cpu ; 406.527160644531250000, 375.205932617187500000,  ,  ,  20302 
cpu ; 397.807495117187500000, 366.774353027343750000,  ,  ,  20295.1 
cpu ; 401.057128906250000000, 370.238037109375000000,  ,  ,  20355.1 
cpu ; 398.271850585937500000, 366.945373535156250000,  ,  ,  20234.2 
cpu ; 404.769226074218750000, 373.560791015625000000,  ,  ,  20364.5 
cpu ; 396.468017578125000000, 365.429443359375000000,  ,  ,  20277.6 
cpu ; 399.067871093750000000, 368.012390136718750000,  ,  ,  20356.6 
cpu ; 397.128479003906250000, 364.686706542968750000,  ,  ,  20317.1 
cpu ; 402.768249511718750000, 369.894775390625000000,  ,  ,  20423.6 
cpu ; 395.973693847656250000, 364.335693359375000000,  ,  ,  20213 
cpu ; 405.802429199218750000, 373.196533203125000000,  ,  ,  20561.6 
cpu ; 397.523132324218750000, 366.690917968750000000,  ,  ,  20290.9 
cpu ; 390.718261718750000000, 360.144348144531250000,  ,  ,  20390.2 
cpu ; 403.593322753906250000, 371.721801757812500000,  ,  ,  20353.6 
cpu ; 397.657043457031250000, 366.299987792968750000,  ,  ,  20254.6 
cpu ; 396.791931152343750000, 365.041259765625000000,  ,  ,  20414 
cpu ; 397.145202636718750000, 365.902343750000000000,  ,  ,  20259.7 
cpu ; 398.643981933593750000, 367.764770507812500000,  ,  ,  20296.9 
cpu ; 402.532836914062500000, 368.895507812500000000,  ,  ,  20513.9 
cpu ; 401.046264648437500000, 369.337280273437500000,  ,  ,  20397.9 
cpu ; 399.555786132812500000, 368.494079589843750000,  ,  ,  20262.8 
cpu ; 397.358459472656250000, 366.115234375000000000,  ,  ,  20480.1 
cpu ; 397.208740234375000000, 366.360351562500000000,  ,  ,  20318.6 
cpu ; 400.475585937500000000, 369.082702636718750000,  ,  ,  20678.7 
cpu ; 398.165893554687500000, 367.066223144531250000,  ,  ,  20271 
cpu ; 399.662231445312500000, 367.869262695312500000,  ,  ,  20296 
cpu ; 397.576354980468750000, 366.404968261718750000,  ,  ,  20276.3 
cpu ; 396.014221191406250000, 364.729003906250000000,  ,  ,  20370.9 
cpu ; 393.817504882812500000, 362.458496093750000000,  ,  ,  20346.2 
cpu ; 390.596740722656250000, 358.978210449218750000,  ,  ,  20216 
cpu ; 403.058471679687500000, 371.437927246093750000,  ,  ,  20423.5 
cpu ; 394.638305664062500000, 362.476501464843750000,  ,  ,  20320.4 
cpu ; 390.539611816406250000, 359.567016601562500000,  ,  ,  20243.4 
cpu ; 395.940368652343750000, 364.064392089843750000,  ,  ,  20555.3 
cpu ; 398.343200683593750000, 366.703552246093750000,  ,  ,  20425.1 
cpu ; 392.102539062500000000, 360.993530273437500000,  ,  ,  20276.1 
cpu ; 391.952636718750000000, 360.944274902343750000,  ,  ,  20252.8 
cpu ; 396.475402832031250000, 364.908142089843750000,  ,  ,  20508.7 
cpu ; 395.941833496093750000, 364.491577148437500000,  ,  ,  20315.2 
cpu ; 394.130126953125000000, 362.611328125000000000,  ,  ,  20373.4 
cpu ; 391.857360839843750000, 360.057434082031250000,  ,  ,  20366.2 
cpu ; 390.414978027343750000, 358.550720214843750000,  ,  ,  20297.2 
cpu ; 395.841674804687500000, 364.883239746093750000,  ,  ,  20369.1 
cpu ; 392.419677734375000000, 360.297790527343750000,  ,  ,  20309.2 
cpu ; 392.791809082031250000, 361.350219726562500000,  ,  ,  20299.7 
cpu ; 390.251525878906250000, 359.463989257812500000,  ,  ,  20331.4 
cpu ; 390.615661621093750000, 359.438049316406250000,  ,  ,  20270.6 
cpu ; 390.070495605468750000, 358.845764160156250000,  ,  ,  20334.2 
cpu ; 392.357666015625000000, 361.313964843750000000,  ,  ,  20303.7 
cpu ; 393.864990234375000000, 362.447692871093750000,  ,  ,  20351.1 
cpu ; 393.373779296875000000, 362.525817871093750000,  ,  ,  20321.3 
cpu ; 393.612060546875000000, 362.466369628906250000,  ,  ,  20300.2 
cpu ; 393.542053222656250000, 362.441833496093750000,  ,  ,  20404.9 
cpu ; 391.034301757812500000, 360.087951660156250000,  ,  ,  20297.3 
cpu ; 392.265136718750000000, 360.025878906250000000,  ,  ,  20442.5 
cpu ; 392.041198730468750000, 360.593139648437500000,  ,  ,  20571.2 
cpu ; 397.269531250000000000, 365.194824218750000000,  ,  ,  20316.5 
cpu ; 387.511657714843750000, 356.088745117187500000,  ,  ,  20310.6 
cpu ; 392.878784179687500000, 361.796203613281250000,  ,  ,  20482.5 
cpu ; 394.336181640625000000, 363.277709960937500000,  ,  ,  20304.2 
cpu ; 390.860717773437500000, 358.409423828125000000,  ,  ,  20392.7 
cpu ; 394.827880859375000000, 363.312561035156250000,  ,  ,  20352.3 
cpu ; 392.920959472656250000, 361.520874023437500000,  ,  ,  20266.5 
cpu ; 388.644775390625000000, 357.102966308593750000,  ,  ,  20311.2 
cpu ; 389.813964843750000000, 357.691772460937500000,  ,  ,  20271.3 
cpu ; 391.200195312500000000, 360.468200683593750000,  ,  ,  20408 
cpu ; 390.500915527343750000, 359.393127441406250000,  ,  ,  20356.4 
cpu ; 391.700012207031250000, 360.914733886718750000,  ,  ,  20311.4 
cpu ; 391.947204589843750000, 360.787963867187500000,  ,  ,  20291.5 
cpu ; 397.952209472656250000, 366.091247558593750000,  ,  ,  20914.4 
cpu ; 394.978088378906250000, 363.963256835937500000,  ,  ,  20275.9 
cpu ; 392.352783203125000000, 360.334106445312500000,  ,  ,  20334.3 
cpu ; 391.140808105468750000, 359.860229492187500000,  ,  ,  20258.1 
cpu ; 395.777954101562500000, 364.357055664062500000,  ,  ,  20584.8 
cpu ; 391.523803710937500000, 359.827392578125000000,  ,  ,  20322.2 
cpu ; 390.557739257812500000, 359.417236328125000000,  ,  ,  20436.7 
cpu ; 390.303955078125000000, 358.109680175781250000,  ,  ,  20293.6 
cpu ; 390.865722656250000000, 360.398498535156250000,  ,  ,  20310.5 
cpu ; 389.038330078125000000, 358.009155273437500000,  ,  ,  20358.4 
cpu ; 391.546325683593750000, 360.604675292968750000,  ,  ,  20247.5 
cpu ; 392.495788574218750000, 360.724182128906250000,  ,  ,  20452.3 
cpu ; 387.498352050781250000, 356.467163085937500000,  ,  ,  20276 
cpu ; 384.625305175781250000, 353.196472167968750000,  ,  ,  20343 
cpu ; 388.013916015625000000, 356.687805175781250000,  ,  ,  20329.6 
cpu ; 389.002929687500000000, 357.765686035156250000,  ,  ,  20277.9 
cpu ; 388.099548339843750000, 357.118774414062500000,  ,  ,  20381 
cpu ; 389.171752929687500000, 357.924926757812500000,  ,  ,  20443 
cpu ; 385.388305664062500000, 354.634338378906250000,  ,  ,  20307.5 
cpu ; 391.543151855468750000, 359.966918945312500000,  ,  ,  20371.2 
cpu ; 390.891601562500000000, 360.026123046875000000,  ,  ,  20309.1 
cpu ; 390.593811035156250000, 359.624633789062500000,  ,  ,  20280.5 
cpu ; 391.006591796875000000, 360.118896484375000000,  ,  ,  20319.8 
cpu ; 390.642822265625000000, 359.509887695312500000,  ,  ,  20352.5 
cpu ; 393.087768554687500000, 361.182128906250000000,  ,  ,  20442.6 
cpu ; 383.005737304687500000, 352.045532226562500000,  ,  ,  20266.6 
cpu ; 385.411315917968750000, 354.250732421875000000,  ,  ,  20264 
cpu ; 384.899169921875000000, 353.896728515625000000,  ,  ,  20308.9 
cpu ; 389.162170410156250000, 357.579467773437500000,  ,  ,  20395.1 
cpu ; 385.068115234375000000, 354.449523925781250000,  ,  ,  20456.9 
cpu ; 388.853210449218750000, 358.516662597656250000,  ,  ,  20314.9 
cpu ; 391.439392089843750000, 359.615966796875000000,  ,  ,  20377 
cpu ; 389.340820312500000000, 357.103820800781250000,  ,  ,  20333.1 
cpu ; 387.428161621093750000, 356.440307617187500000,  ,  ,  20287.6 
cpu ; 382.556579589843750000, 352.019409179687500000,  ,  ,  20264.7 
cpu ; 389.831054687500000000, 358.928344726562500000,  ,  ,  20311.5 
cpu ; 386.100463867187500000, 354.783752441406250000,  ,  ,  20308.7 
cpu ; 385.865417480468750000, 354.466918945312500000,  ,  ,  20280.9 
cpu ; 389.273132324218750000, 358.070495605468750000,  ,  ,  20321.9 
cpu ; 386.896789550781250000, 355.560791015625000000,  ,  ,  20435.5 
cpu ; 372.759948730468750000, 342.610717773437500000,  ,  ,  20224.2 
cpu ; 387.292785644531250000, 356.268249511718750000,  ,  ,  20367.1 
cpu ; 392.550781250000000000, 361.218383789062500000,  ,  ,  20364.5 
cpu ; 390.829162597656250000, 359.704772949218750000,  ,  ,  20273.7 
cpu ; 387.964843750000000000, 356.617004394531250000,  ,  ,  20240.6 
cpu ; 383.686523437500000000, 352.916381835937500000,  ,  ,  20403.6 
cpu ; 379.768981933593750000, 349.377136230468750000,  ,  ,  20244.8 
cpu ; 386.990539550781250000, 356.267272949218750000,  ,  ,  20373.5 
cpu ; 388.034118652343750000, 357.140563964843750000,  ,  ,  20345.9 
cpu ; 388.004943847656250000, 356.011779785156250000,  ,  ,  20458.4 
cpu ; 388.145141601562500000, 354.565490722656250000,  ,  ,  20288.4 
cpu ; 390.499389648437500000, 358.525146484375000000,  ,  ,  20291.5 
cpu ; 383.078125000000000000, 351.774963378906250000,  ,  ,  20425.6 
cpu ; 387.600646972656250000, 356.434753417968750000,  ,  ,  20283.2 
cpu ; 389.591552734375000000, 358.791931152343750000,  ,  ,  20346.6 
cpu ; 386.728820800781250000, 355.651123046875000000,  ,  ,  20545.9 
cpu ; 384.633056640625000000, 353.186340332031250000,  ,  ,  20458 
cpu ; 389.215454101562500000, 358.376831054687500000,  ,  ,  20233.1 
cpu ; 389.158691406250000000, 357.624816894531250000,  ,  ,  20346 
cpu ; 386.148925781250000000, 354.090759277343750000,  ,  ,  20319.6 
cpu ; 390.827880859375000000, 359.361083984375000000,  ,  ,  20601.6 
cpu ; 391.002685546875000000, 360.171508789062500000,  ,  ,  20566.6 
cpu ; 378.521362304687500000, 348.206176757812500000,  ,  ,  20449.9 
cpu ; 394.568542480468750000, 361.625549316406250000,  ,  ,  20349.6 
cpu ; 381.138305664062500000, 350.751342773437500000,  ,  ,  20330.6 
cpu ; 388.026306152343750000, 356.970947265625000000,  ,  ,  20264.5 
cpu ; 385.446777343750000000, 354.434387207031250000,  ,  ,  20496.6 
cpu ; 386.304321289062500000, 355.184448242187500000,  ,  ,  20252 
cpu ; 384.834777832031250000, 352.892150878906250000,  ,  ,  20489.5 
cpu ; 386.337097167968750000, 354.922607421875000000,  ,  ,  20332.6 
cpu ; 382.733093261718750000, 351.739196777343750000,  ,  ,  20268 
cpu ; 385.012390136718750000, 353.975463867187500000,  ,  ,  20354.6 
cpu ; 385.672241210937500000, 353.759582519531250000,  ,  ,  20313 
cpu ; 387.496826171875000000, 355.581909179687500000,  ,  ,  20378.7 
cpu ; 383.812805175781250000, 352.314819335937500000,  ,  ,  20307.8 
cpu ; 385.008850097656250000, 353.724914550781250000,  ,  ,  20326.7 
cpu ; 386.255798339843750000, 354.696044921875000000,  ,  ,  20266.1 
cpu ; 385.907104492187500000, 354.441711425781250000,  ,  ,  20437.6 
cpu ; 387.764099121093750000, 355.665039062500000000,  ,  ,  20336.7 
cpu ; 381.149902343750000000, 351.066711425781250000,  ,  ,  20274.3 
cpu ; 386.838439941406250000, 355.043029785156250000,  ,  ,  20363 
cpu ; 384.932312011718750000, 353.763244628906250000,  ,  ,  20351.5 
cpu ; 385.105224609375000000, 353.859375000000000000,  ,  ,  20286.8 
cpu ; 382.714294433593750000, 351.697937011718750000,  ,  ,  20294.5 
cpu ; 367.560119628906250000, 338.298156738281250000,  ,  ,  20294.2 
cpu ; 395.102539062500000000, 363.716430664062500000,  ,  ,  20364.9 
cpu ; 384.778015136718750000, 353.857299804687500000,  ,  ,  20322.8 
cpu ; 387.471984863281250000, 356.059326171875000000,  ,  ,  20447.7 
cpu ; 393.052978515625000000, 361.357910156250000000,  ,  ,  20538.8 
cpu ; 384.757141113281250000, 353.918334960937500000,  ,  ,  20597 
cpu ; 387.464477539062500000, 356.390319824218750000,  ,  ,  20306.2 
cpu ; 384.613037109375000000, 353.044738769531250000,  ,  ,  20300.8 
cpu ; 386.233581542968750000, 355.357849121093750000,  ,  ,  20369.2 
cpu ; 392.163208007812500000, 360.964721679687500000,  ,  ,  20443.2 
cpu ; 384.594116210937500000, 353.069091796875000000,  ,  ,  20350.8 
cpu ; 385.431884765625000000, 354.174987792968750000,  ,  ,  20350.9 
cpu ; 378.193969726562500000, 348.479187011718750000,  ,  ,  20426 
cpu ; 387.428161621093750000, 355.917419433593750000,  ,  ,  20283.3 
cpu ; 391.556152343750000000, 359.636291503906250000,  ,  ,  20617.1 
cpu ; 382.326171875000000000, 350.971984863281250000,  ,  ,  20296.4 
cpu ; 389.713500976562500000, 357.818847656250000000,  ,  ,  20592.3 
cpu ; 390.548583984375000000, 357.234191894531250000,  ,  ,  20314.3 
cpu ; 389.092651367187500000, 357.586059570312500000,  ,  ,  20398 
cpu ; 383.060913085937500000, 351.877624511718750000,  ,  ,  20219.7 
cpu ; 391.224304199218750000, 359.205444335937500000,  ,  ,  20538.5 
cpu ; 384.930236816406250000, 353.104370117187500000,  ,  ,  20275.5 
cpu ; 385.319030761718750000, 354.066223144531250000,  ,  ,  20365.4 
cpu ; 388.517333984375000000, 356.510253906250000000,  ,  ,  20630.2 
cpu ; 383.758666992187500000, 352.383178710937500000,  ,  ,  20358.4 
cpu ; 387.453491210937500000, 356.771850585937500000,  ,  ,  20337.9 
cpu ; 382.163452148437500000, 351.464477539062500000,  ,  ,  20331.1 
cpu ; 389.235168457031250000, 358.139038085937500000,  ,  ,  20274.3 
cpu ; 388.814575195312500000, 356.672058105468750000,  ,  ,  20445.7 
cpu ; 386.952636718750000000, 355.325073242187500000,  ,  ,  20454.7 
cpu ; 385.590515136718750000, 353.942321777343750000,  ,  ,  20352.8 
cpu ; 387.492858886718750000, 356.264831542968750000,  ,  ,  20432.7 
cpu ; 385.420837402343750000, 353.728698730468750000,  ,  ,  20289 
cpu ; 385.325988769531250000, 353.043579101562500000,  ,  ,  20318.2 
cpu ; 384.205993652343750000, 352.671325683593750000,  ,  ,  20295.5 
cpu ; 389.737060546875000000, 357.513793945312500000,  ,  ,  20320.1 
cpu ; 376.648559570312500000, 345.634460449218750000,  ,  ,  20214 
cpu ; 382.468933105468750000, 352.202270507812500000,  ,  ,  20339.1 
cpu ; 389.947204589843750000, 358.297607421875000000,  ,  ,  20351.5 
cpu ; 384.395019531250000000, 353.011352539062500000,  ,  ,  20341.5 
cpu ; 390.050415039062500000, 359.076843261718750000,  ,  ,  20352.8 
cpu ; 381.292907714843750000, 349.655700683593750000,  ,  ,  20302.2 
cpu ; 392.805603027343750000, 360.596984863281250000,  ,  ,  20448.9 
cpu ; 383.919738769531250000, 352.052490234375000000,  ,  ,  20434.9 
cpu ; 383.584472656250000000, 351.818542480468750000,  ,  ,  20320.2 
cpu ; 386.194274902343750000, 354.709472656250000000,  ,  ,  20432 
cpu ; 382.979370117187500000, 349.837463378906250000,  ,  ,  20260.8 
cpu ; 384.133911132812500000, 353.119934082031250000,  ,  ,  20342.8 
cpu ; 383.555908203125000000, 352.371582031250000000,  ,  ,  20349.1 
cpu ; 382.247680664062500000, 350.842590332031250000,  ,  ,  20325.2 
cpu ; 386.763549804687500000, 355.271240234375000000,  ,  ,  20300.9 
cpu ; 384.532836914062500000, 353.232604980468750000,  ,  ,  20331 
cpu ; 385.350952148437500000, 354.327575683593750000,  ,  ,  20295.3 
cpu ; 386.724365234375000000, 354.635620117187500000,  ,  ,  20266.4 
cpu ; 386.443664550781250000, 354.287658691406250000,  ,  ,  20321.5 
cpu ; 386.410827636718750000, 354.544982910156250000,  ,  ,  20536 
cpu ; 387.246826171875000000, 354.908996582031250000,  ,  ,  20334 
cpu ; 384.073181152343750000, 352.304443359375000000,  ,  ,  20312.3 
cpu ; 385.237548828125000000, 353.460571289062500000,  ,  ,  20355.3 
cpu ; 384.363342285156250000, 353.082336425781250000,  ,  ,  20364.5 
cpu ; 382.693298339843750000, 351.441284179687500000,  ,  ,  20246.9 
cpu ; 382.668762207031250000, 351.349426269531250000,  ,  ,  20482.5 
cpu ; 383.248962402343750000, 352.400207519531250000,  ,  ,  20296.8 
cpu ; 387.863403320312500000, 355.051513671875000000,  ,  ,  20463.9 
cpu ; 381.656555175781250000, 350.344787597656250000,  ,  ,  20475.9 
cpu ; 386.799438476562500000, 355.038330078125000000,  ,  ,  20569 
cpu ; 386.550048828125000000, 354.794860839843750000,  ,  ,  20370.8 
cpu ; 384.691406250000000000, 352.963745117187500000,  ,  ,  20336.6 
cpu ; 386.361755371093750000, 353.124511718750000000,  ,  ,  20376 
cpu ; 377.680541992187500000, 346.895141601562500000,  ,  ,  20396.4 
cpu ; 386.334777832031250000, 355.349792480468750000,  ,  ,  20340.8 
cpu ; 384.455078125000000000, 353.638732910156250000,  ,  ,  20311.4 
cpu ; 385.303649902343750000, 354.191894531250000000,  ,  ,  20297.1 
cpu ; 379.404113769531250000, 347.827148437500000000,  ,  ,  20326 
cpu ; 385.356689453125000000, 353.767883300781250000,  ,  ,  20526.5 
cpu ; 383.629943847656250000, 351.973327636718750000,  ,  ,  20296.5 
cpu ; 381.727111816406250000, 350.944396972656250000,  ,  ,  20258.4 
cpu ; 381.955322265625000000, 350.311523437500000000,  ,  ,  20401.7 
cpu ; 380.981628417968750000, 350.197631835937500000,  ,  ,  20338.2 
cpu ; 380.970947265625000000, 350.027770996093750000,  ,  ,  20320.9 
cpu ; 382.399780273437500000, 349.968811035156250000,  ,  ,  20430.2 
cpu ; 381.008422851562500000, 349.474121093750000000,  ,  ,  20271.3 
cpu ; 386.957946777343750000, 354.932067871093750000,  ,  ,  20509.5 
cpu ; 384.215148925781250000, 352.939208984375000000,  ,  ,  20430.7 
cpu ; 383.070251464843750000, 351.792785644531250000,  ,  ,  20348.2 
cpu ; 383.035888671875000000, 351.643920898437500000,  ,  ,  20306.5 
cpu ; 384.212036132812500000, 352.214416503906250000,  ,  ,  20406.7 
cpu ; 382.444702148437500000, 350.818603515625000000,  ,  ,  20536 
cpu ; 386.523559570312500000, 354.734741210937500000,  ,  ,  20225.3 
cpu ; 377.860961914062500000, 346.771667480468750000,  ,  ,  20296.1 
cpu ; 381.904479980468750000, 350.626831054687500000,  ,  ,  20522.9 
cpu ; 382.027832031250000000, 350.794860839843750000,  ,  ,  20238.4 
cpu ; 375.979675292968750000, 345.585876464843750000,  ,  ,  20416.1 
cpu ; 385.806396484375000000, 354.842529296875000000,  ,  ,  20249.5 
cpu ; 384.190612792968750000, 353.060974121093750000,  ,  ,  20355.6 
cpu ; 381.608642578125000000, 349.657958984375000000,  ,  ,  20622.1 
cpu ; 387.072143554687500000, 354.592529296875000000,  ,  ,  20723.7 
cpu ; 386.115112304687500000, 355.158691406250000000,  ,  ,  20352.6 
cpu ; 380.435363769531250000, 349.576232910156250000,  ,  ,  20330.2 
cpu ; 384.139648437500000000, 352.952697753906250000,  ,  ,  20336.8 
cpu ; 378.291870117187500000, 347.933044433593750000,  ,  ,  20256.3 
cpu ; 379.803894042968750000, 349.712402343750000000,  ,  ,  20442.6 
cpu ; 386.440429687500000000, 355.156799316406250000,  ,  ,  20330.2 
cpu ; 381.918518066406250000, 349.740173339843750000,  ,  ,  20513.3 
cpu ; 381.310913085937500000, 350.505249023437500000,  ,  ,  20282.5 
cpu ; 385.927551269531250000, 354.371215820312500000,  ,  ,  20454.1 
cpu ; 381.374511718750000000, 350.290893554687500000,  ,  ,  20267.3 
cpu ; 385.720886230468750000, 353.504089355468750000,  ,  ,  20437.2 
cpu ; 382.251159667968750000, 350.916870117187500000,  ,  ,  20436.1 
cpu ; 380.539672851562500000, 349.422302246093750000,  ,  ,  20306.4 
cpu ; 380.235351562500000000, 349.081848144531250000,  ,  ,  20326.9 
cpu ; 381.830688476562500000, 350.823181152343750000,  ,  ,  20293.1 
cpu ; 380.611938476562500000, 349.538879394531250000,  ,  ,  20294.2 
cpu ; 382.125732421875000000, 351.105651855468750000,  ,  ,  20467.7 
cpu ; 381.564331054687500000, 350.572448730468750000,  ,  ,  20337.4 
cpu ; 379.348327636718750000, 348.814697265625000000,  ,  ,  20383.2 
cpu ; 387.749084472656250000, 354.841491699218750000,  ,  ,  20449 
cpu ; 379.275329589843750000, 347.591125488281250000,  ,  ,  20377.7 
