computerID,class,start_time,channelId,exp_duration
DK1081249,memory,1761815628469,CH2,23339
1761815629481,CH2,POWER,6.63
1761815629491,CH2,POWER,28.47
1761815629499,CH2,POWER,28.47
1761815629510,CH2,POWER,28.47
1761815629520,CH2,POWER,28.47
1761815629530,CH2,POWER,28.47
1761815629540,CH2,POWER,28.47
1761815629551,CH2,POWER,28.47
1761815629561,CH2,POWER,28.47
1761815629571,CH2,POWER,28.47
1761815629579,CH2,POWER,28.47
1761815629590,CH2,POWER,28.47
1761815629600,CH2,POWER,28.47
1761815629611,CH2,POWER,28.47
1761815629621,CH2,POWER,28.47
1761815629630,CH2,POWER,28.47
1761815629640,CH2,POWER,28.47
1761815629651,CH2,POWER,28.47
1761815629660,CH2,POWER,28.47
1761815629670,CH2,POWER,28.47
1761815629680,CH2,POWER,28.47
1761815629690,CH2,POWER,28.47
1761815629702,CH2,POWER,28.47
1761815629710,CH2,POWER,28.47
1761815629720,CH2,POWER,28.47
1761815629730,CH2,POWER,28.47
1761815629740,CH2,POWER,28.47
1761815629751,CH2,POWER,28.47
1761815629760,CH2,POWER,28.47
1761815629770,CH2,POWER,28.47
1761815629780,CH2,POWER,28.47
1761815629810,CH2,POWER,28.47
1761815629820,CH2,POWER,28.47
1761815629830,CH2,POWER,28.47
1761815629840,CH2,POWER,28.47
1761815629848,CH2,POWER,28.47
1761815629856,CH2,POWER,28.47
1761815629865,CH2,POWER,28.47
1761815629873,CH2,POWER,28.47
1761815629881,CH2,POWER,28.47
1761815629889,CH2,POWER,28.47
1761815629898,CH2,POWER,28.47
1761815629906,CH2,POWER,28.47
1761815629915,CH2,POWER,28.47
1761815629924,CH2,POWER,28.47
1761815629933,CH2,POWER,28.47
1761815629944,CH2,POWER,28.47
1761815629953,CH2,POWER,28.47
1761815629964,CH2,POWER,28.47
1761815629976,CH2,POWER,28.47
1761815629987,CH2,POWER,28.47
1761815629996,CH2,POWER,28.47
1761815630006,CH2,POWER,28.47
1761815630016,CH2,POWER,28.47
1761815630025,CH2,POWER,28.47
1761815630037,CH2,POWER,28.47
1761815630048,CH2,POWER,28.47
1761815630059,CH2,POWER,28.47
1761815630068,CH2,POWER,28.47
1761815630077,CH2,POWER,28.47
1761815630087,CH2,POWER,28.47
1761815630097,CH2,POWER,28.47
1761815630106,CH2,POWER,28.47
1761815630117,CH2,POWER,28.47
1761815630125,CH2,POWER,28.47
1761815630136,CH2,POWER,28.47
1761815630147,CH2,POWER,28.47
1761815630155,CH2,POWER,28.47
1761815630187,CH2,POWER,28.47
1761815630199,CH2,POWER,28.47
1761815630208,CH2,POWER,28.47
1761815630219,CH2,POWER,28.47
1761815630229,CH2,POWER,28.47
1761815630239,CH2,POWER,28.47
1761815630249,CH2,POWER,28.47
1761815630259,CH2,POWER,28.47
1761815630269,CH2,POWER,28.47
1761815630279,CH2,POWER,28.47
1761815630289,CH2,POWER,28.47
1761815630299,CH2,POWER,28.47
1761815630309,CH2,POWER,28.47
1761815630318,CH2,POWER,28.47
1761815630330,CH2,POWER,28.47
1761815630339,CH2,POWER,28.47
1761815630352,CH2,POWER,28.47
1761815630363,CH2,POWER,28.47
1761815630373,CH2,POWER,28.47
1761815630383,CH2,POWER,28.47
1761815630394,CH2,POWER,28.47
1761815630403,CH2,POWER,28.47
1761815630414,CH2,POWER,28.47
